bisonID,basisOfRecord,catalogNumber,collectorNumber,recordedBy,providerID,institutionCode,resourceID,ownerInstitutionCollectionCode,eventDate,year,verbatimEventDate,providedScientificName,scientificName,ITISscientificName,providedCommonName,ITIScommonName,ITIStsn,validAcceptedITIStsn,providedTSN,decimalLatitude,decimalLongitude,geodeticDatum,coordinatePrecision,coordinateUncertaintyInMeters,verbatimElevation,verbatimDepth,centroid,higherGeographyID,computedCountyFips,providedCounty,calculatedCounty,providedState,calculatedState,mrgid,calculated_waterbody,establishmentMeans,countryCode,institutionID,collectionID,relatedResourceID,associatedMedia,associatedReferences,generalComments,license
81146770,specimen,3590,,Collector(s): W. L. Burnett,179,University of Colorado Museum of Natural History,"179,202810",UCM Mammal Collection (Arctos),1939-01-01T01:00Z,1939,1 January 1939,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,La Plata County,,Colorado,,,,AK,US,http://cumuseum.colorado.edu/,http://cumuseum.colorado.edu/research/vertebrates,,,,,CC0_1_0
81146771,unknown,2-1140221-3446,,,136,NatureServe,"136,202657",NatureServe Network Species Occurrence Data,2007-01-01T01:00Z,2007,,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Wyoming,,,,AK,US,http://www.natureserve.org,http://www.natureserve.org/,,,,,CC_BY_NC_4_0
81146772,specimen,199482,,"Collector(s): New Mexico Department of Game and Fish, Lloyd Lindbeck; Preparator(s): Melvin D. Foster",122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),2006-01-18T01:00Z,2006,1 February 2005,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Socorro County,,New Mexico,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146773,unknown,44-1017-2153,,,136,NatureServe,"136,202657",NatureServe Network Species Occurrence Data,1986-08-08T02:00Z,1986,,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,New Mexico,,,,AK,US,http://www.natureserve.org,http://www.natureserve.org/,,,,,CC_BY_NC_4_0
81146774,specimen,152801,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Box Elder County,,Utah,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146775,specimen,153390,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146776,specimen,197928,JWL 0514,Collector(s): Idaho Department of Fish and Game,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),2000-01-15T01:00Z,2000,15 Jan 2000,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146777,unknown,55-1972-2341,,,136,NatureServe,"136,202657",NatureServe Network Species Occurrence Data,1938-01-01T01:00Z,1938,,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Oklahoma,,,,AK,US,http://www.natureserve.org,http://www.natureserve.org/,,,,,CC_BY_NC_4_0
81146778,specimen,153139,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Adams County,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146779,specimen,3416,,Collector(s): unknown,179,University of Colorado Museum of Natural History,"179,202810",UCM Mammal Collection (Arctos),,,no date recorded - before 7/24/1997,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Colorado,,,,AK,US,http://cumuseum.colorado.edu/,http://cumuseum.colorado.edu/research/vertebrates,,,,,CC0_1_0
81146780,specimen,4979,,Collector(s): Colorado Fish and Game Department,179,University of Colorado Museum of Natural History,"179,202810",UCM Mammal Collection (Arctos),1950-04-30T01:00Z,1950,30 April 1950,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Grand County,,Colorado,,,,AK,US,http://cumuseum.colorado.edu/,http://cumuseum.colorado.edu/research/vertebrates,,,,,CC0_1_0
81146781,unknown,55-1975-2393,,,136,NatureServe,"136,202657",NatureServe Network Species Occurrence Data,1974-01-01T01:00Z,1974,,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Oklahoma,,,,AK,US,http://www.natureserve.org,http://www.natureserve.org/,,,,,CC_BY_NC_4_0
81146782,specimen,153072,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146783,specimen,153009,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Power County,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146784,specimen,153468,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Utah,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146785,unknown,45-3957-2052,,,136,NatureServe,"136,202657",NatureServe Network Species Occurrence Data,1989-10-12T01:00Z,1989,,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Nebraska,,,,AK,US,http://www.natureserve.org,http://www.natureserve.org/,,,,,CC_BY_NC_4_0
81146786,specimen,3456,,Collector(s): W. E. Sweets,179,University of Colorado Museum of Natural History,"179,202810",UCM Mammal Collection (Arctos),,,"2, 4, 6 January 1938","Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Moffat County,,Colorado,,,,AK,US,http://cumuseum.colorado.edu/,http://cumuseum.colorado.edu/research/vertebrates,,,,,CC0_1_0
81146787,specimen,153478,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Elko County,,Nevada,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146788,specimen,153429,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146789,observation,126382,,Andrea L Priori,602,Cornell Lab of Ornithology,"602,202289",Macaulay Library Audio and Video Collection,1974-05-27T01:00Z,1974,27-May-1974,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,Cougar,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,New York,,,,AK,US,http://www.birds.cornell.edu,,,,,,CC0_1_0
81146790,specimen,152802,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Adams County,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146791,specimen,153232,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146792,specimen,3594,,Collector(s): Milton F. McQueary,179,University of Colorado Museum of Natural History,"179,202810",UCM Mammal Collection (Arctos),1939-01-23T01:00Z,1939,23 January 1939,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Grand County,,Colorado,,,,AK,US,http://cumuseum.colorado.edu/,http://cumuseum.colorado.edu/research/vertebrates,,,,,CC0_1_0
81146793,specimen,198006,JWL 0535,Collector(s): Idaho Department of Fish and Game,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),1999-11-27T01:00Z,1999,27 Nov 1999,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146794,specimen,153238,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Cassia County,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146796,specimen,152972,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146797,specimen,151072,,Collector(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),1999-03-13T01:00Z,1999,13 March 1999,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Box Elder County,,Utah,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146798,specimen,153201,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146799,specimen,3484,,Collector(s): N. L. Smith,179,University of Colorado Museum of Natural History,"179,202810",UCM Mammal Collection (Arctos),1938-03-02T01:00Z,1938,2 March 1938,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Garfield County,,Colorado,,,,AK,US,http://cumuseum.colorado.edu/,http://cumuseum.colorado.edu/research/vertebrates,,,,,CC0_1_0
81146800,specimen,M-146302,2,P. Stewart,305,American Museum of Natural History,"305,202817",AMNH Mammal Collections,1948-01-01T01:00Z,1948,1948-01-01,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,North Okanagan Regional District,,British Columbia,,,,AK,CA,http://www.amnh.org/our-research/vertebrate-zoology,http://www.amnh.org/our-research/vertebrate-zoology/mammalogy,,,,,CC0_1_0
81146801,specimen,153453,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146803,specimen,3452,,Collector(s): H. Miller,179,University of Colorado Museum of Natural History,"179,202810",UCM Mammal Collection (Arctos),1938-01-14T01:00Z,1938,14 January 1938,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Moffat County,,Colorado,,,,AK,US,http://cumuseum.colorado.edu/,http://cumuseum.colorado.edu/research/vertebrates,,,,,CC0_1_0
81146804,specimen,153158,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146805,specimen,3447,,Collector(s): B. Denton,179,University of Colorado Museum of Natural History,"179,202810",UCM Mammal Collection (Arctos),,,18-20 January 1938,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Costilla County,,Colorado,,,,AK,US,http://cumuseum.colorado.edu/,http://cumuseum.colorado.edu/research/vertebrates,,,,,CC0_1_0
81146806,specimen,142913,,Collector(s): New Mexico Department of Game and Fish; Preparator(s): Paul J. Polechla Jr.,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),2003-10-23T02:00Z,2003,23-Oct-2003,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Hidalgo County,,New Mexico,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146807,specimen,153229,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Box Elder County,,Utah,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146808,specimen,Mammal-10107,,,95,James R. Slater Museum of Natural History,"95,201859",PSM Vertebrates Collection,,,,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Washington,,,,AK,US,http://nhmuseum.ups.edu/,http://www.pugetsound.edu/academics/academic-resources/slater-museum/about-the-museum/collections-summary,,,,,CC0_1_0
81146809,unknown,64-5610-2645,,,136,NatureServe,"136,202657",NatureServe Network Species Occurrence Data,1916-01-01T01:00Z,1916,,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,South Carolina,,,,AK,US,http://www.natureserve.org,http://www.natureserve.org/,,,,,CC_BY_NC_4_0
81146810,specimen,153202,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146811,specimen,153482,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146812,specimen,3438,,Collector(s): W. Tittle,179,University of Colorado Museum of Natural History,"179,202810",UCM Mammal Collection (Arctos),1937-11-27T01:00Z,1937,27 November 1937,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Mesa County,,Colorado,,,,AK,US,http://cumuseum.colorado.edu/,http://cumuseum.colorado.edu/research/vertebrates,,,,,CC0_1_0
81146813,specimen,152664,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146814,specimen,152751,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146815,specimen,152952,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Utah,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146816,specimen,153420,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146817,specimen,153461,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Eureka County,,Nevada,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146818,specimen,152655,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81146819,specimen,M-146303,3,P. Stewart,305,American Museum of Natural History,"305,202817",AMNH Mammal Collections,1948-01-01T01:00Z,1948,1948-01-01,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Central Kootenay Regional District,,British Columbia,,,,AK,CA,http://www.amnh.org/our-research/vertebrate-zoology,http://www.amnh.org/our-research/vertebrate-zoology/mammalogy,,,,,CC0_1_0
